,sensor_id,lon,lat
77,469,-1.4260624681089837,54.90226279382154
78,470,-1.4265157628913476,54.90218855152934
79,472,-1.432598314490882,54.98145981059509
80,474,-1.432624229149649,54.981284697307096
81,476,-1.437636510407027,54.975947613600745
82,478,-1.4376592566530435,54.975997144394604
83,1000,-1.619988089023344,55.008361530386075
84,1001,-1.6198856835455901,55.0084420875464
85,1137,-1.6349818333465427,54.95670480296464
86,1138,-1.6532079927927696,54.95820924271635
87,1139,-1.593006798760898,54.947500216128944
88,1140,-1.5930237629341129,54.94736547905124
89,1141,-1.5845527456758755,54.936957562475236
90,1142,-1.5665593948325744,54.951897488335504
91,1145,-1.674565807743794,54.980256922243136
92,1146,-1.5943015916947398,54.97546058820274
93,1147,-1.6032745562237631,54.982018856622986
94,1148,-1.603149200487786,54.982054392212895
95,1149,-1.619988089023344,55.008361530386075
96,1150,-1.6224455931934272,55.02302568108775
97,1151,-1.6222031471477736,55.02302492970608
98,1152,-1.5693203059668857,55.0003838101791
99,1154,-1.5694151042608484,55.00028978965276
100,1155,-1.3878011963922219,54.91360204660763
101,1156,-1.3854390496118048,54.91354068082836
102,1157,-1.3969424432071733,54.916195046035796
103,1159,-1.3968318122329542,54.916293347145796
104,1161,-1.4718771057650533,54.927489341004254
105,1163,-1.4816368751670226,54.92085875195564
106,1164,-1.4720498346212758,54.927404716739
107,1165,-1.4814562806728173,54.920947836291525
108,1168,-1.402721366784632,54.948143143881275
109,1169,-1.4030775003379972,54.94833362243235
110,1170,-1.4643236500087249,54.9786725537792
111,1171,-1.464128891198911,54.97863125173169
112,1172,-1.432598314490882,54.98145981059509
113,1173,-1.432624229149649,54.981284697307096
114,1174,-1.437636510407027,54.975947613600745
115,1175,-1.4376592566530435,54.975997144394604
116,1176,-1.6346154571083262,54.95664078415225
117,1178,-1.5667693925555555,54.95197013346186
118,1179,-1.650430293085454,54.975082142474605
119,1180,-1.6505623777145808,54.9751634035649
120,1181,-1.5771333030000032,54.987304766499996
121,1183,-1.5942475416080646,54.97539749892145
122,1186,-1.5542834600827942,54.985928138396936
123,1187,-1.3879749813798745,54.92584240145934
124,1192,-1.5803150604999971,54.895048625499996
125,1193,-1.580105315500001,54.89497152199999
126,1194,-1.584600261348767,54.93689032727643
127,1195,-1.6328248481313936,54.972383721777234
128,1196,-1.5772042855000012,54.987242109
129,1198,-1.3884827824972186,54.92631225032661
130,1202,-1.4211579220000017,54.897346603500004
131,1209,-1.6198856835455901,55.0084420875464
132,1210,-1.5790481329999968,55.00141533449999
133,1212,-1.4060722029693637,54.9053260870584
134,1213,-1.405830303652981,54.90533839822525
135,1250,-1.591955505000003,54.921049913
136,1251,-1.5866197070000008,54.91262969149999
137,1347,-1.674604299999997,54.9803334075
138,1435,-1.371429838841985,54.887726901452
139,1437,-1.6327239264999978,54.97232052149998
140,1624,-1.5997526305000005,54.94574783199999
141,1625,-1.597603266500004,54.931982669
142,1626,-1.5941220384999977,54.92601304099999
143,1627,-1.5997929935000013,54.945617661499995
144,1629,-1.6312914913347658,54.9796416681085
145,1630,-1.445591931867287,54.96879680198679
146,1631,-1.4977242391973316,54.95655008434275
147,1634,-1.6017515701526823,54.95992577088085
148,1635,-1.601827983554948,54.960096758953945
149,1636,-1.5385337964868937,54.9491516482838
150,1637,-1.5653170365395526,54.95498380954574
151,1638,-1.538356009855577,54.948998203406646
152,1639,-1.5656971612439368,54.95521429460693
153,1640,-1.5906586463162518,54.962040496376
154,1641,-1.591037966751551,54.96236530216078
155,1642,-1.631200724940067,54.9841075458572
156,1643,-1.6314612405153124,54.97985788788049
157,1644,-1.6312089341787324,54.98406713441645
158,1645,-1.6035875248107982,54.97011323659224
159,1646,-1.6035029021698672,54.96998265995989
160,1647,-1.4219945458160588,54.97911812699499
161,1648,-1.4218326630533495,54.97896458909929
162,1649,-1.4451858988814557,54.96879045817884
163,1650,-1.4228320355995965,54.93814965489048
164,1651,-1.4225776231337635,54.93794618436801
165,1652,-1.4886002001596828,54.94462537034575
166,1653,-1.488708330122533,54.9447201545988
167,1654,-1.4974205706538075,54.956476917578655
168,1656,-1.4373668597637295,54.98675671571934
169,1657,-1.5385337964868937,54.9491516482838
